year,odometer,grade_of_rust,accident_zone,severity_of_accident,is_flooded,component,ease_of_acces(0-2),time_in_minutes,success,vehicle_type
2017.0,143000,5.0,side,2.0,0.0,alternator,1.0,61.7,0.0,combustion
2018.0,87000,0.0,none,0.0,0.0,alternator,1.0,48.4,1.0,combustion
2019.0,83000,1.0,front,4.0,1.0,alternator,1.0,63.3,0.0,hybrid
2020.0,78000,2.0,rear,5.0,0.0,alternator,1.0,56.9,1.0,combustion
2021.0,48000,3.0,side,1.0,0.0,alternator,1.0,56.5,1.0,hybrid
2022.0,30000,4.0,none,0.0,0.0,alternator,1.0,63.7,0.0,combustion
2008.0,259000,5.0,front,3.0,1.0,alternator,1.0,70.5,0.0,combustion
2009.0,217000,0.0,rear,4.0,0.0,alternator,1.0,55.6,1.0,hybrid
2010.0,241000,1.0,side,5.0,1.0,alternator,1.0,56.0,1.0,combustion
2011.0,191000,2.0,none,0.0,0.0,alternator,1.0,53.1,1.0,combustion
2012.0,176000,3.0,front,2.0,0.0,alternator,1.0,60.0,1.0,combustion
2013.0,178000,4.0,rear,3.0,0.0,alternator,1.0,59.5,1.0,combustion
2014.0,132000,5.0,side,4.0,1.0,alternator,1.0,66.6,0.0,combustion
2015.0,150000,0.0,none,0.0,0.0,alternator,1.0,46.1,1.0,combustion
2016.0,124000,1.0,front,1.0,0.0,alternator,1.0,55.4,1.0,combustion
2017.0,125000,2.0,rear,2.0,0.0,alternator,1.0,55.4,1.0,combustion
2018.0,103000,3.0,side,3.0,1.0,alternator,1.0,61.5,1.0,combustion
2019.0,103000,4.0,none,0.0,0.0,alternator,1.0,57.2,1.0,combustion
2020.0,62000,5.0,front,5.0,1.0,alternator,1.0,73.2,0.0,combustion
2021.0,72000,0.0,rear,1.0,0.0,alternator,1.0,45.1,1.0,combustion
2022.0,45000,1.0,side,2.0,0.0,alternator,1.0,54.1,1.0,combustion
2008.0,247000,2.0,none,0.0,0.0,alternator,1.0,61.0,1.0,combustion
2009.0,243000,3.0,front,4.0,1.0,alternator,1.0,68.7,0.0,combustion
2010.0,213000,4.0,rear,5.0,0.0,alternator,1.0,63.1,0.0,combustion
2011.0,201000,5.0,side,1.0,0.0,alternator,1.0,61.1,1.0,combustion
2012.0,187000,0.0,none,0.0,0.0,alternator,1.0,52.6,1.0,combustion
2013.0,183000,1.0,front,3.0,1.0,alternator,1.0,55.0,0.0,combustion
2014.0,163000,2.0,rear,4.0,0.0,alternator,1.0,54.5,1.0,combustion
2015.0,118000,3.0,side,5.0,1.0,alternator,1.0,55.3,0.0,combustion
2016.0,157000,4.0,none,0.0,0.0,alternator,1.0,59.3,0.0,hybrid
2017.0,146000,5.0,front,2.0,0.0,alternator,1.0,70.0,0.0,hybrid
2018.0,95000,0.0,rear,3.0,0.0,alternator,1.0,53.0,1.0,combustion
2019.0,103000,1.0,side,4.0,1.0,alternator,1.0,48.0,1.0,combustion
2020.0,83000,2.0,none,0.0,0.0,alternator,1.0,50.9,1.0,combustion
2021.0,54000,3.0,front,1.0,0.0,alternator,1.0,59.2,1.0,hybrid
2022.0,42000,4.0,rear,2.0,0.0,alternator,1.0,58.9,0.0,hybrid
2008.0,271000,5.0,side,3.0,1.0,alternator,1.0,64.2,0.0,combustion
2009.0,216000,0.0,none,0.0,0.0,alternator,1.0,46.4,1.0,hybrid
2010.0,237000,1.0,front,5.0,1.0,alternator,1.0,60.1,0.0,hybrid
2011.0,229000,2.0,rear,1.0,0.0,alternator,1.0,51.2,1.0,combustion
2012.0,185000,3.0,side,2.0,0.0,alternator,1.0,58.8,0.0,combustion
2013.0,202000,4.0,none,0.0,0.0,alternator,1.0,58.5,1.0,hybrid
2014.0,177000,5.0,front,4.0,1.0,alternator,1.0,75.4,0.0,combustion
2015.0,166000,0.0,rear,5.0,0.0,alternator,1.0,50.8,1.0,combustion
2016.0,134000,1.0,side,1.0,0.0,alternator,1.0,52.2,1.0,hybrid
2017.0,104000,2.0,none,0.0,0.0,alternator,1.0,58.3,1.0,combustion
2018.0,99000,3.0,front,3.0,1.0,alternator,1.0,66.6,0.0,hybrid
2019.0,56000,4.0,rear,4.0,0.0,alternator,1.0,64.5,0.0,combustion
2020.0,63000,5.0,side,5.0,1.0,alternator,1.0,59.5,1.0,combustion
2021.0,74000,0.0,none,0.0,0.0,alternator,1.0,50.8,1.0,combustion
2022.0,30000,1.0,front,2.0,0.0,alternator,1.0,55.6,1.0,combustion
2008.0,234000,2.0,rear,3.0,0.0,alternator,1.0,54.1,0.0,combustion
2009.0,227000,3.0,side,4.0,1.0,alternator,1.0,63.0,1.0,combustion
2010.0,219000,4.0,none,0.0,0.0,alternator,1.0,58.0,0.0,combustion
2011.0,197000,5.0,front,1.0,0.0,alternator,1.0,65.8,1.0,combustion
2012.0,213000,0.0,rear,2.0,0.0,alternator,1.0,49.2,1.0,combustion
2013.0,180000,1.0,side,3.0,1.0,alternator,1.0,50.8,1.0,hybrid
2014.0,144000,2.0,none,0.0,0.0,alternator,1.0,57.0,0.0,hybrid
2015.0,155000,3.0,front,5.0,1.0,alternator,1.0,73.9,0.0,combustion
2016.0,113000,4.0,rear,1.0,0.0,alternator,1.0,63.7,1.0,hybrid
2017.0,143000,5.0,side,2.0,0.0,alternator,1.0,59.6,0.0,combustion
2018.0,87000,0.0,none,0.0,0.0,alternator,1.0,46.1,1.0,combustion
2019.0,83000,1.0,front,4.0,1.0,alternator,1.0,62.8,1.0,hybrid
2020.0,78000,2.0,rear,5.0,0.0,alternator,1.0,50.4,0.0,combustion
2021.0,48000,3.0,side,1.0,0.0,alternator,1.0,55.9,0.0,hybrid
2022.0,30000,4.0,none,0.0,0.0,alternator,1.0,55.7,1.0,combustion
2008.0,259000,5.0,front,3.0,1.0,alternator,1.0,64.4,0.0,combustion
2009.0,217000,0.0,rear,4.0,0.0,alternator,1.0,42.9,1.0,hybrid
2010.0,241000,1.0,side,5.0,1.0,alternator,1.0,49.3,0.0,combustion
2019.0,100000,0.0,none,0.0,0.0,starter,2.0,48.2,1.0,combustion
2020.0,62000,1.0,front,2.0,0.0,starter,2.0,52.5,1.0,combustion
2021.0,66000,2.0,rear,3.0,0.0,starter,2.0,51.7,1.0,combustion
2022.0,75000,3.0,side,4.0,1.0,starter,2.0,54.8,0.0,combustion
2008.0,247000,4.0,none,0.0,0.0,starter,2.0,57.3,0.0,combustion
2009.0,245000,5.0,front,1.0,0.0,starter,2.0,65.9,0.0,combustion
2010.0,202000,0.0,rear,2.0,0.0,starter,2.0,46.8,1.0,combustion
2011.0,224000,1.0,side,3.0,1.0,starter,2.0,49.6,1.0,combustion
2012.0,209000,2.0,none,0.0,0.0,starter,2.0,56.6,1.0,hybrid
2013.0,170000,3.0,front,5.0,1.0,starter,2.0,64.8,0.0,hybrid
2014.0,151000,4.0,rear,1.0,0.0,starter,2.0,58.3,0.0,combustion
2015.0,143000,5.0,side,2.0,0.0,starter,2.0,61.0,0.0,hybrid
2016.0,116000,0.0,none,0.0,0.0,starter,2.0,50.2,1.0,combustion
2017.0,128000,1.0,front,4.0,1.0,starter,2.0,60.3,0.0,combustion
2018.0,121000,2.0,rear,5.0,0.0,starter,2.0,48.9,1.0,combustion
2019.0,92000,3.0,side,1.0,0.0,starter,2.0,52.3,1.0,hybrid
2020.0,48000,4.0,none,0.0,0.0,starter,2.0,56.6,1.0,combustion
2021.0,84000,5.0,front,3.0,1.0,starter,2.0,66.5,0.0,combustion
2022.0,52000,0.0,rear,4.0,0.0,starter,2.0,50.8,1.0,combustion
2008.0,258000,1.0,side,5.0,1.0,starter,2.0,51.0,1.0,combustion
2009.0,216000,2.0,none,0.0,0.0,starter,2.0,51.9,1.0,combustion
2010.0,223000,3.0,front,2.0,0.0,starter,2.0,61.0,1.0,combustion
2011.0,211000,4.0,rear,3.0,0.0,starter,2.0,53.7,0.0,combustion
2012.0,197000,5.0,side,4.0,1.0,starter,2.0,61.4,0.0,combustion
2013.0,189000,0.0,none,0.0,0.0,starter,2.0,48.1,1.0,combustion
2014.0,152000,1.0,front,1.0,0.0,starter,2.0,45.3,0.0,hybrid
2015.0,143000,2.0,rear,2.0,0.0,starter,2.0,49.4,1.0,combustion
2016.0,124000,3.0,side,3.0,1.0,starter,2.0,54.3,0.0,hybrid
2017.0,117000,4.0,none,0.0,0.0,starter,2.0,54.8,0.0,combustion
2018.0,78000,5.0,front,5.0,1.0,starter,2.0,72.2,0.0,combustion
2019.0,104000,0.0,rear,1.0,0.0,starter,2.0,46.3,1.0,combustion
2020.0,82000,1.0,side,2.0,0.0,starter,2.0,44.2,1.0,combustion
2021.0,71000,2.0,none,0.0,0.0,starter,2.0,50.9,0.0,combustion
2022.0,43000,3.0,front,4.0,1.0,starter,2.0,63.6,0.0,hybrid
2008.0,259000,4.0,rear,5.0,0.0,starter,2.0,61.7,0.0,hybrid
2009.0,233000,5.0,side,1.0,0.0,starter,2.0,56.2,1.0,combustion
2010.0,249000,0.0,none,0.0,0.0,starter,2.0,43.6,1.0,combustion
2011.0,191000,1.0,front,3.0,1.0,starter,2.0,56.6,0.0,combustion
2012.0,174000,2.0,rear,4.0,0.0,starter,2.0,57.5,1.0,combustion
2013.0,178000,3.0,side,5.0,1.0,starter,2.0,53.3,1.0,hybrid
2014.0,167000,4.0,none,0.0,0.0,starter,2.0,57.9,0.0,combustion
2015.0,185000,5.0,front,2.0,0.0,starter,2.0,63.8,0.0,combustion
2016.0,151000,0.0,rear,3.0,0.0,starter,2.0,40.4,1.0,hybrid
2017.0,128000,1.0,side,4.0,1.0,starter,2.0,46.4,0.0,combustion
2018.0,92000,2.0,none,0.0,0.0,starter,2.0,54.2,0.0,hybrid
2019.0,75000,3.0,front,1.0,0.0,starter,2.0,56.4,1.0,combustion
2020.0,60000,4.0,rear,2.0,0.0,starter,2.0,55.2,0.0,combustion
2021.0,72000,5.0,side,3.0,1.0,starter,2.0,58.7,0.0,combustion
2022.0,59000,0.0,none,0.0,0.0,starter,2.0,44.1,0.0,combustion
2008.0,268000,1.0,front,5.0,1.0,starter,2.0,54.5,0.0,combustion
2009.0,226000,2.0,rear,1.0,0.0,starter,2.0,48.4,0.0,combustion
2010.0,203000,3.0,side,2.0,0.0,starter,2.0,53.9,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,starter,2.0,56.4,0.0,hybrid
2012.0,202000,5.0,front,4.0,1.0,starter,2.0,65.4,0.0,combustion
2013.0,183000,0.0,rear,5.0,0.0,starter,2.0,48.2,1.0,hybrid
2014.0,177000,1.0,side,1.0,0.0,starter,2.0,51.5,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,starter,2.0,54.5,1.0,combustion
2016.0,154000,3.0,front,3.0,1.0,starter,2.0,61.6,0.0,combustion
2017.0,132000,4.0,rear,4.0,0.0,starter,2.0,60.5,0.0,combustion
2018.0,81000,5.0,side,5.0,1.0,starter,2.0,59.2,0.0,combustion
2019.0,100000,0.0,none,0.0,0.0,starter,2.0,42.8,1.0,combustion
2020.0,62000,1.0,front,2.0,0.0,starter,2.0,49.4,0.0,combustion
2021.0,66000,2.0,rear,3.0,0.0,starter,2.0,57.2,1.0,combustion
2022.0,75000,3.0,side,4.0,1.0,starter,2.0,52.3,0.0,combustion
2008.0,247000,4.0,none,0.0,0.0,starter,2.0,54.4,1.0,combustion
2009.0,245000,5.0,front,1.0,0.0,starter,2.0,62.7,1.0,combustion
2010.0,202000,0.0,rear,2.0,0.0,starter,2.0,49.4,1.0,combustion
2011.0,224000,1.0,side,3.0,1.0,starter,2.0,50.5,0.0,combustion
2012.0,209000,2.0,none,0.0,0.0,starter,2.0,52.1,1.0,hybrid
2013.0,170000,3.0,front,5.0,1.0,starter,2.0,68.1,0.0,hybrid
2014.0,151000,4.0,rear,1.0,0.0,starter,2.0,57.7,1.0,combustion
2015.0,143000,5.0,side,2.0,0.0,starter,2.0,57.1,0.0,hybrid
2016.0,116000,0.0,none,0.0,0.0,starter,2.0,44.1,1.0,combustion
2017.0,128000,1.0,front,4.0,1.0,starter,2.0,59.1,0.0,combustion
2018.0,121000,2.0,rear,5.0,0.0,starter,2.0,48.2,1.0,combustion
2019.0,92000,3.0,side,1.0,0.0,starter,2.0,53.4,0.0,hybrid
2020.0,48000,4.0,none,0.0,0.0,starter,2.0,58.3,1.0,combustion
2021.0,84000,5.0,front,3.0,1.0,starter,2.0,64.5,0.0,combustion
2022.0,52000,0.0,rear,4.0,0.0,starter,2.0,48.7,1.0,combustion
2008.0,258000,1.0,side,5.0,1.0,starter,2.0,47.3,1.0,combustion
2009.0,216000,2.0,none,0.0,0.0,starter,2.0,49.8,1.0,combustion
2010.0,223000,3.0,front,2.0,0.0,starter,2.0,62.9,0.0,combustion
2011.0,211000,4.0,rear,3.0,0.0,starter,2.0,53.7,0.0,combustion
2012.0,197000,5.0,side,4.0,1.0,starter,2.0,53.2,0.0,combustion
2013.0,189000,0.0,none,0.0,0.0,starter,2.0,44.1,1.0,combustion
2014.0,152000,1.0,front,1.0,0.0,starter,2.0,51.0,0.0,hybrid
2015.0,143000,2.0,rear,2.0,0.0,starter,2.0,52.1,0.0,combustion
2016.0,124000,3.0,side,3.0,1.0,starter,2.0,57.3,0.0,hybrid
2017.0,117000,4.0,none,0.0,0.0,starter,2.0,57.4,0.0,combustion
2018.0,78000,5.0,front,5.0,1.0,starter,2.0,69.3,0.0,combustion
2019.0,104000,0.0,rear,1.0,0.0,starter,2.0,45.3,1.0,combustion
2020.0,82000,1.0,side,2.0,0.0,starter,2.0,45.4,1.0,combustion
2021.0,71000,2.0,none,0.0,0.0,starter,2.0,49.0,0.0,combustion
2022.0,43000,3.0,front,4.0,1.0,starter,2.0,64.4,0.0,hybrid
2008.0,259000,4.0,rear,5.0,0.0,starter,2.0,57.4,0.0,hybrid
2009.0,233000,5.0,side,1.0,0.0,starter,2.0,60.6,0.0,combustion
2010.0,249000,0.0,none,0.0,0.0,starter,2.0,51.0,1.0,combustion
2011.0,191000,1.0,front,3.0,1.0,starter,2.0,55.7,0.0,combustion
2012.0,174000,2.0,rear,4.0,0.0,starter,2.0,48.7,0.0,combustion
2013.0,178000,3.0,side,5.0,1.0,starter,2.0,52.7,0.0,hybrid
2014.0,167000,4.0,none,0.0,0.0,starter,2.0,57.7,0.0,combustion
2015.0,185000,5.0,front,2.0,0.0,starter,2.0,60.9,0.0,combustion
2016.0,151000,0.0,rear,3.0,0.0,starter,2.0,49.5,1.0,hybrid
2017.0,128000,1.0,side,4.0,1.0,starter,2.0,47.0,1.0,combustion
2018.0,92000,2.0,none,0.0,0.0,starter,2.0,48.6,0.0,hybrid
2019.0,75000,3.0,front,1.0,0.0,starter,2.0,57.3,1.0,combustion
2020.0,60000,4.0,rear,2.0,0.0,starter,2.0,61.2,0.0,combustion
2021.0,72000,5.0,side,3.0,1.0,starter,2.0,60.4,0.0,combustion
2022.0,59000,0.0,none,0.0,0.0,starter,2.0,48.7,1.0,combustion
2008.0,268000,1.0,front,5.0,1.0,starter,2.0,59.4,0.0,combustion
2009.0,226000,2.0,rear,1.0,0.0,starter,2.0,50.8,1.0,combustion
2010.0,203000,3.0,side,2.0,0.0,starter,2.0,54.4,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,starter,2.0,58.4,0.0,hybrid
2012.0,202000,5.0,front,4.0,1.0,starter,2.0,71.8,0.0,combustion
2013.0,183000,0.0,rear,5.0,0.0,starter,2.0,43.7,1.0,hybrid
2014.0,177000,1.0,side,1.0,0.0,starter,2.0,47.5,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,starter,2.0,54.9,1.0,combustion
2016.0,154000,3.0,front,3.0,1.0,starter,2.0,66.1,0.0,combustion
2017.0,132000,4.0,rear,4.0,0.0,starter,2.0,62.4,0.0,combustion
2018.0,81000,5.0,side,5.0,1.0,starter,2.0,67.4,0.0,combustion
2019.0,100000,0.0,none,0.0,0.0,starter,2.0,50.2,1.0,combustion
2020.0,62000,1.0,front,2.0,0.0,starter,2.0,46.2,0.0,combustion
2021.0,66000,2.0,rear,3.0,0.0,starter,2.0,54.2,0.0,combustion
2022.0,75000,3.0,side,4.0,1.0,starter,2.0,51.1,1.0,combustion
2008.0,247000,4.0,none,0.0,0.0,starter,2.0,59.2,0.0,combustion
2009.0,245000,5.0,front,1.0,0.0,starter,2.0,59.9,0.0,combustion
2010.0,202000,0.0,rear,2.0,0.0,starter,2.0,47.3,1.0,combustion
2011.0,224000,1.0,side,3.0,1.0,starter,2.0,50.7,1.0,combustion
2012.0,209000,2.0,none,0.0,0.0,starter,2.0,53.9,0.0,hybrid
2013.0,170000,3.0,front,5.0,1.0,starter,2.0,61.9,0.0,hybrid
2014.0,151000,4.0,rear,1.0,0.0,starter,2.0,59.4,0.0,combustion
2015.0,143000,5.0,side,2.0,0.0,starter,2.0,61.6,0.0,hybrid
2016.0,116000,0.0,none,0.0,0.0,starter,2.0,44.0,1.0,combustion
2017.0,128000,1.0,front,4.0,1.0,starter,2.0,62.5,0.0,combustion
2018.0,121000,2.0,rear,5.0,0.0,starter,2.0,53.0,0.0,combustion
2019.0,92000,3.0,side,1.0,0.0,starter,2.0,53.1,0.0,hybrid
2020.0,48000,4.0,none,0.0,0.0,starter,2.0,55.5,1.0,combustion
2021.0,84000,5.0,front,3.0,1.0,starter,2.0,68.3,0.0,combustion
2022.0,52000,0.0,rear,4.0,0.0,starter,2.0,42.2,1.0,combustion
2008.0,258000,1.0,side,5.0,1.0,starter,2.0,45.3,0.0,combustion
2009.0,216000,2.0,none,0.0,0.0,starter,2.0,53.1,0.0,combustion
2010.0,223000,3.0,front,2.0,0.0,starter,2.0,56.1,0.0,combustion
2011.0,211000,4.0,rear,3.0,0.0,starter,2.0,65.1,1.0,combustion
2012.0,197000,5.0,side,4.0,1.0,starter,2.0,62.8,0.0,combustion
2013.0,189000,0.0,none,0.0,0.0,starter,2.0,49.1,1.0,combustion
2014.0,152000,1.0,front,1.0,0.0,starter,2.0,54.2,1.0,hybrid
2015.0,143000,2.0,rear,2.0,0.0,starter,2.0,52.3,0.0,combustion
2016.0,124000,3.0,side,3.0,1.0,starter,2.0,52.2,1.0,hybrid
2017.0,117000,4.0,none,0.0,0.0,starter,2.0,55.7,1.0,combustion
2018.0,78000,5.0,front,5.0,1.0,starter,2.0,74.8,0.0,combustion
2019.0,104000,0.0,rear,1.0,0.0,starter,2.0,44.7,1.0,combustion
2020.0,82000,1.0,side,2.0,0.0,starter,2.0,44.8,1.0,combustion
2021.0,71000,2.0,none,0.0,0.0,starter,2.0,53.3,1.0,combustion
2022.0,43000,3.0,front,4.0,1.0,starter,2.0,66.7,0.0,hybrid
2008.0,259000,4.0,rear,5.0,0.0,starter,2.0,54.2,0.0,hybrid
2009.0,233000,5.0,side,1.0,0.0,starter,2.0,62.1,0.0,combustion
2010.0,249000,0.0,none,0.0,0.0,starter,2.0,46.9,1.0,combustion
2011.0,191000,1.0,front,3.0,1.0,starter,2.0,57.2,0.0,combustion
2012.0,174000,2.0,rear,4.0,0.0,starter,2.0,52.5,0.0,combustion
2013.0,178000,3.0,side,5.0,1.0,starter,2.0,56.3,0.0,hybrid
2014.0,167000,4.0,none,0.0,0.0,starter,2.0,58.4,1.0,combustion
2015.0,185000,5.0,front,2.0,0.0,starter,2.0,68.5,0.0,combustion
2016.0,151000,0.0,rear,3.0,0.0,starter,2.0,47.7,1.0,hybrid
2017.0,128000,1.0,side,4.0,1.0,starter,2.0,48.2,0.0,combustion
2018.0,92000,2.0,none,0.0,0.0,starter,2.0,46.3,1.0,hybrid
2019.0,75000,3.0,front,1.0,0.0,starter,2.0,58.0,0.0,combustion
2020.0,60000,4.0,rear,2.0,0.0,starter,2.0,54.9,1.0,combustion
2021.0,72000,5.0,side,3.0,1.0,starter,2.0,56.5,0.0,combustion
2022.0,59000,0.0,none,0.0,0.0,starter,2.0,43.6,0.0,combustion
2008.0,268000,1.0,front,5.0,1.0,starter,2.0,60.5,0.0,combustion
2009.0,226000,2.0,rear,1.0,0.0,starter,2.0,56.7,0.0,combustion
2010.0,203000,3.0,side,2.0,0.0,starter,2.0,59.1,0.0,combustion
2011.0,211000,4.0,none,0.0,0.0,starter,2.0,62.4,1.0,hybrid
2012.0,202000,5.0,front,4.0,1.0,starter,2.0,71.2,0.0,combustion
2013.0,183000,0.0,rear,5.0,0.0,starter,2.0,45.0,1.0,hybrid
2014.0,177000,1.0,side,1.0,0.0,starter,2.0,48.3,1.0,combustion
2015.0,162000,2.0,none,0.0,0.0,starter,2.0,51.3,0.0,combustion
2016.0,154000,3.0,front,3.0,1.0,starter,2.0,63.0,0.0,combustion
2017.0,132000,4.0,rear,4.0,0.0,starter,2.0,57.1,0.0,combustion
2018.0,81000,5.0,side,5.0,1.0,starter,2.0,60.5,1.0,combustion
2019.0,100000,0.0,none,0.0,0.0,starter,2.0,47.0,1.0,combustion
2020.0,62000,1.0,front,2.0,0.0,starter,2.0,52.1,0.0,combustion
2021.0,66000,2.0,rear,3.0,0.0,starter,2.0,45.9,1.0,combustion
2022.0,75000,3.0,side,4.0,1.0,starter,2.0,55.2,1.0,combustion
2008.0,247000,4.0,none,0.0,0.0,starter,2.0,59.8,0.0,combustion
2009.0,245000,5.0,front,1.0,0.0,starter,2.0,64.1,0.0,combustion
2010.0,202000,0.0,rear,2.0,0.0,starter,2.0,46.6,1.0,combustion
2011.0,224000,1.0,side,3.0,1.0,starter,2.0,44.1,0.0,combustion
2012.0,209000,2.0,none,0.0,0.0,starter,2.0,58.7,0.0,hybrid
2013.0,170000,3.0,front,5.0,1.0,starter,2.0,62.7,0.0,hybrid
2014.0,151000,4.0,rear,1.0,0.0,starter,2.0,56.3,1.0,combustion
2015.0,143000,5.0,side,2.0,0.0,starter,2.0,59.3,0.0,hybrid
2016.0,116000,0.0,none,0.0,0.0,starter,2.0,49.9,1.0,combustion
2017.0,128000,1.0,front,4.0,1.0,starter,2.0,57.0,1.0,combustion
2018.0,121000,2.0,rear,5.0,0.0,starter,2.0,51.7,0.0,combustion
2019.0,92000,3.0,side,1.0,0.0,starter,2.0,54.0,0.0,hybrid
2020.0,48000,4.0,none,0.0,0.0,starter,2.0,55.6,0.0,combustion
2021.0,84000,5.0,front,3.0,1.0,starter,2.0,67.4,0.0,combustion
2022.0,52000,0.0,rear,4.0,0.0,starter,2.0,45.9,1.0,combustion
2008.0,258000,1.0,side,5.0,1.0,starter,2.0,49.3,0.0,combustion
2017.0,120000,0.0,none,0.0,0.0,radiator,1.0,71.1,1.0,hybrid
2018.0,95000,1.0,front,2.0,0.0,radiator,1.0,73.6,1.0,combustion
2019.0,87000,2.0,rear,3.0,0.0,radiator,1.0,80.5,1.0,combustion
2020.0,103000,3.0,side,4.0,1.0,radiator,1.0,71.3,1.0,combustion
2021.0,78000,4.0,none,0.0,0.0,radiator,1.0,75.1,0.0,combustion
2022.0,34000,5.0,front,1.0,0.0,radiator,1.0,96.3,0.0,combustion
2008.0,250000,0.0,rear,2.0,0.0,radiator,1.0,64.8,0.0,combustion
2009.0,237000,1.0,side,3.0,1.0,radiator,1.0,72.9,1.0,hybrid
2010.0,226000,2.0,none,0.0,0.0,radiator,1.0,67.7,0.0,combustion
2011.0,221000,3.0,front,5.0,1.0,radiator,1.0,92.1,0.0,combustion
2012.0,190000,4.0,rear,1.0,0.0,radiator,1.0,79.3,0.0,combustion
2013.0,184000,5.0,side,2.0,0.0,radiator,1.0,83.9,1.0,combustion
2014.0,160000,0.0,none,0.0,0.0,radiator,1.0,69.0,1.0,combustion
2015.0,129000,1.0,front,4.0,1.0,radiator,1.0,79.6,0.0,hybrid
2016.0,136000,2.0,rear,5.0,0.0,radiator,1.0,73.2,1.0,combustion
2017.0,138000,3.0,side,1.0,0.0,radiator,1.0,79.9,1.0,combustion
2018.0,118000,4.0,none,0.0,0.0,radiator,1.0,81.1,1.0,hybrid
2019.0,99000,5.0,front,3.0,1.0,radiator,1.0,104.4,0.0,combustion
2020.0,72000,0.0,rear,4.0,0.0,radiator,1.0,67.1,0.0,combustion
2021.0,73000,1.0,side,5.0,1.0,radiator,1.0,66.9,0.0,combustion
2022.0,27000,2.0,none,0.0,0.0,radiator,1.0,75.6,0.0,hybrid
2008.0,268000,3.0,front,2.0,0.0,radiator,1.0,87.0,0.0,combustion
2009.0,246000,4.0,rear,3.0,0.0,radiator,1.0,79.8,0.0,combustion
2010.0,235000,5.0,side,4.0,1.0,radiator,1.0,84.4,0.0,hybrid
2011.0,200000,0.0,none,0.0,0.0,radiator,1.0,69.7,1.0,combustion
2012.0,211000,1.0,front,1.0,0.0,radiator,1.0,71.1,1.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,radiator,1.0,68.1,1.0,combustion
2014.0,156000,3.0,side,3.0,1.0,radiator,1.0,76.4,0.0,combustion
2015.0,140000,4.0,none,0.0,0.0,radiator,1.0,78.1,1.0,combustion
2016.0,145000,5.0,front,5.0,1.0,radiator,1.0,106.3,0.0,combustion
2017.0,146000,0.0,rear,1.0,0.0,radiator,1.0,68.7,1.0,combustion
2018.0,103000,1.0,side,2.0,0.0,radiator,1.0,70.3,1.0,combustion
2019.0,74000,2.0,none,0.0,0.0,radiator,1.0,66.3,1.0,combustion
2020.0,59000,3.0,front,4.0,1.0,radiator,1.0,85.3,1.0,hybrid
2021.0,78000,4.0,rear,5.0,0.0,radiator,1.0,79.4,1.0,combustion
2022.0,40000,5.0,side,1.0,0.0,radiator,1.0,81.4,1.0,combustion
2008.0,254000,0.0,none,0.0,0.0,radiator,1.0,65.3,1.0,combustion
2009.0,234000,1.0,front,3.0,1.0,radiator,1.0,70.4,1.0,hybrid
2010.0,189000,2.0,rear,4.0,0.0,radiator,1.0,83.1,1.0,hybrid
2011.0,208000,3.0,side,5.0,1.0,radiator,1.0,81.7,1.0,combustion
2012.0,193000,4.0,none,0.0,0.0,radiator,1.0,79.6,0.0,hybrid
2013.0,189000,5.0,front,2.0,0.0,radiator,1.0,99.0,0.0,combustion
2014.0,150000,0.0,rear,3.0,0.0,radiator,1.0,61.3,1.0,combustion
2015.0,163000,1.0,side,4.0,1.0,radiator,1.0,71.1,1.0,hybrid
2016.0,146000,2.0,none,0.0,0.0,radiator,1.0,71.3,0.0,hybrid
2017.0,104000,3.0,front,1.0,0.0,radiator,1.0,85.9,1.0,combustion
2018.0,95000,4.0,rear,2.0,0.0,radiator,1.0,83.5,0.0,hybrid
2019.0,75000,5.0,side,3.0,1.0,radiator,1.0,90.5,0.0,hybrid
2020.0,59000,0.0,none,0.0,0.0,radiator,1.0,64.6,1.0,combustion
2021.0,46000,1.0,front,5.0,1.0,radiator,1.0,72.0,0.0,hybrid
2022.0,22000,2.0,rear,1.0,0.0,radiator,1.0,71.0,1.0,combustion
2008.0,249000,3.0,side,2.0,0.0,radiator,1.0,77.4,1.0,hybrid
2009.0,256000,4.0,none,0.0,0.0,radiator,1.0,78.3,0.0,combustion
2010.0,218000,5.0,front,4.0,1.0,radiator,1.0,94.0,0.0,combustion
2011.0,205000,0.0,rear,5.0,0.0,radiator,1.0,70.3,1.0,hybrid
2012.0,197000,1.0,side,1.0,0.0,radiator,1.0,73.3,1.0,hybrid
2013.0,204000,2.0,none,0.0,0.0,radiator,1.0,68.5,1.0,combustion
2014.0,139000,3.0,front,3.0,1.0,radiator,1.0,79.5,0.0,combustion
2015.0,156000,4.0,rear,4.0,0.0,radiator,1.0,83.4,1.0,hybrid
2016.0,143000,5.0,side,5.0,1.0,radiator,1.0,82.4,0.0,hybrid
2017.0,120000,0.0,none,0.0,0.0,radiator,1.0,56.9,1.0,hybrid
2018.0,95000,1.0,front,2.0,0.0,radiator,1.0,67.8,1.0,combustion
2019.0,87000,2.0,rear,3.0,0.0,radiator,1.0,72.7,1.0,combustion
